event_type,event_timestamp,example_number,prompt_tokens,completion_tokens,total_tokens,llm_name,tool_name,function_name,function_id,parent_function_name,parent_function_id,UUID,framework,NOVA-Event-ID,NOVA-Requests-Remaining-In-Event,NOVA-Time-To-Next-Event,NOVA-Time-To-Event-End,NOVA-Predicted-OSL,NOVA-Time-To-Session-End
LLM_NEW_TOKEN,1765872307.4624276,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,230.98468780517578
LLM_NEW_TOKEN,1765872307.4632328,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,230.1795482635498
LLM_NEW_TOKEN,1765872307.472994,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,220.41821479797363
LLM_NEW_TOKEN,1765872307.4738297,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,219.58255767822266
LLM_NEW_TOKEN,1765872307.4818661,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,211.5461826324463
LLM_NEW_TOKEN,1765872307.4826515,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,210.76083183288574
LLM_NEW_TOKEN,1765872307.492816,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,200.59633255004883
LLM_NEW_TOKEN,1765872307.4935746,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,199.83768463134766
LLM_NEW_TOKEN,1765872307.500931,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,192.48127937316895
LLM_NEW_TOKEN,1765872307.5013292,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,192.08312034606934
LLM_NEW_TOKEN,1765872307.5114238,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,181.98847770690918
LLM_NEW_TOKEN,1765872307.5122375,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,181.17475509643555
LLM_NEW_TOKEN,1765872307.5205941,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,172.81818389892578
LLM_NEW_TOKEN,1765872307.521302,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,172.11031913757324
LLM_NEW_TOKEN,1765872307.530778,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,162.63437271118164
LLM_NEW_TOKEN,1765872307.5315871,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,161.82518005371094
LLM_NEW_TOKEN,1765872307.539426,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,153.98621559143066
LLM_NEW_TOKEN,1765872307.5402362,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,153.17606925964355
LLM_NEW_TOKEN,1765872307.5531561,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,140.25616645812988
LLM_NEW_TOKEN,1765872307.5539632,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,139.4491195678711
LLM_NEW_TOKEN,1765872307.5658603,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,127.55203247070312
LLM_NEW_TOKEN,1765872307.5666032,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,126.80912017822266
LLM_NEW_TOKEN,1765872307.5779026,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,115.5097484588623
LLM_NEW_TOKEN,1765872307.5787275,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,114.6848201751709
LLM_NEW_TOKEN,1765872307.589211,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,104.2013168334961
LLM_NEW_TOKEN,1765872307.590031,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,103.38139533996582
LLM_NEW_TOKEN,1765872307.6017144,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,91.69793128967285
LLM_NEW_TOKEN,1765872307.6025236,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,90.88873863220215
LLM_NEW_TOKEN,1765872307.6125264,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,80.8858871459961
LLM_NEW_TOKEN,1765872307.613249,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,80.16324043273926
LLM_NEW_TOKEN,1765872307.6212888,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,72.12352752685547
LLM_NEW_TOKEN,1765872307.6216896,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,71.72274589538574
LLM_NEW_TOKEN,1765872307.6303155,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,63.09676170349121
LLM_NEW_TOKEN,1765872307.631133,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,62.27922439575195
LLM_NEW_TOKEN,1765872307.6385744,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,54.837942123413086
LLM_NEW_TOKEN,1765872307.6393871,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,54.02517318725586
LLM_NEW_TOKEN,1765872307.6502154,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,43.196916580200195
LLM_NEW_TOKEN,1765872307.6510303,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,42.382001876831055
LLM_NEW_TOKEN,1765872307.6609004,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,32.51194953918457
LLM_NEW_TOKEN,1765872307.6617155,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,31.696796417236328
LLM_NEW_TOKEN,1765872307.671916,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,21.496295928955078
LLM_NEW_TOKEN,1765872307.6727617,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,20.650625228881836
LLM_NEW_TOKEN,1765872307.6865554,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,6.8569183349609375
LLM_END,1765872307.6896214,0,0,0,0,meta/llama-3.3-70b-instruct,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,7bec88bf-da03-46cf-8f37-40c51985ba30,langchain,<workflow>,0.0,-1.0,-1.0,,3.7908554077148438
FUNCTION_END,1765872307.6932955,0,0,0,0,,,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,root,root,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,,<workflow>,0.0,-1.0,-1.0,,0.11682510375976562
WORKFLOW_END,1765872307.6934123,0,0,0,0,,,root,root,,,28ff23f7-e5f9-4a04-9915-581d0848341e,,root,-1.0,-1.0,-1.0,,0.0
WORKFLOW_START,1765872293.2595198,1,0,0,0,,,root,root,,,7294a0ea-9892-438b-a216-f8fe75f313be,,root,-1.0,-1.0,-1.0,,8662.902116775513
FUNCTION_START,1765872293.2596178,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,04675e7d-4f96-4399-944e-f12571e8adff,,<workflow>,2.0,7.10606575012207,7046.888828277588,,8662.804126739502
LLM_START,1765872293.2667239,1,0,0,0,meta/llama-3.3-70b-instruct,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,7039.782762527466,7039.782762527466,0.0,8655.69806098938
LLM_NEW_TOKEN,1765872293.55467,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6751.836538314819,6751.836538314819,,8367.751836776733
LLM_NEW_TOKEN,1765872293.555463,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6751.0435581207275,6751.0435581207275,,8366.958856582642
LLM_NEW_TOKEN,1765872293.556171,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6750.335693359375,6750.335693359375,,8366.250991821289
LLM_NEW_TOKEN,1765872293.5567927,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6749.713897705078,6749.713897705078,,8365.629196166992
LLM_NEW_TOKEN,1765872293.5723858,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6734.120845794678,6734.120845794678,,8350.036144256592
LLM_NEW_TOKEN,1765872293.5732105,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6733.296155929565,6733.296155929565,,8349.21145439148
LLM_NEW_TOKEN,1765872293.5844226,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6722.084045410156,6722.084045410156,,8337.99934387207
LLM_NEW_TOKEN,1765872293.585242,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6721.264600753784,6721.264600753784,,8337.179899215698
LLM_NEW_TOKEN,1765872293.5957968,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6710.709810256958,6710.709810256958,,8326.625108718872
LLM_NEW_TOKEN,1765872293.596603,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6709.903717041016,6709.903717041016,,8325.81901550293
LLM_NEW_TOKEN,1765872293.6017172,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6704.789400100708,6704.789400100708,,8320.704698562622
LLM_NEW_TOKEN,1765872293.6021378,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6704.368829727173,6704.368829727173,,8320.284128189087
LLM_NEW_TOKEN,1765872293.613804,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6692.702531814575,6692.702531814575,,8308.61783027649
LLM_NEW_TOKEN,1765872293.6140323,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6692.474365234375,6692.474365234375,,8308.389663696289
LLM_NEW_TOKEN,1765872293.628442,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6678.064584732056,6678.064584732056,,8293.97988319397
LLM_NEW_TOKEN,1765872293.6287358,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6677.7708530426025,6677.7708530426025,,8293.686151504517
LLM_NEW_TOKEN,1765872293.6387477,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6667.758941650391,6667.758941650391,,8283.674240112305
LLM_NEW_TOKEN,1765872293.6395454,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6666.961193084717,6666.961193084717,,8282.87649154663
LLM_NEW_TOKEN,1765872293.648968,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6657.538652420044,6657.538652420044,,8273.453950881958
LLM_NEW_TOKEN,1765872293.64967,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6656.836748123169,6656.836748123169,,8272.752046585083
LLM_NEW_TOKEN,1765872293.6584144,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6648.092269897461,6648.092269897461,,8264.007568359375
LLM_NEW_TOKEN,1765872293.6587212,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6647.785425186157,6647.785425186157,,8263.700723648071
LLM_NEW_TOKEN,1765872293.6662846,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6640.222072601318,6640.222072601318,,8256.137371063232
LLM_NEW_TOKEN,1765872293.6665392,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6639.967441558838,6639.967441558838,,8255.882740020752
LLM_NEW_TOKEN,1765872293.6787176,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6627.78902053833,6627.78902053833,,8243.704319000244
LLM_NEW_TOKEN,1765872293.6794777,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6627.028942108154,6627.028942108154,,8242.944240570068
LLM_NEW_TOKEN,1765872293.6905415,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6615.965127944946,6615.965127944946,,8231.88042640686
LLM_NEW_TOKEN,1765872293.691328,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6615.17858505249,6615.17858505249,,8231.093883514404
LLM_NEW_TOKEN,1765872293.702006,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6604.500532150269,6604.500532150269,,8220.415830612183
LLM_NEW_TOKEN,1765872293.7022793,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6604.227304458618,6604.227304458618,,8220.142602920532
LLM_NEW_TOKEN,1765872293.711908,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6594.5985317230225,6594.5985317230225,,8210.513830184937
LLM_NEW_TOKEN,1765872293.712762,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6593.744516372681,6593.744516372681,,8209.659814834595
LLM_NEW_TOKEN,1765872293.7217097,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6584.796905517578,6584.796905517578,,8200.712203979492
LLM_NEW_TOKEN,1765872293.7224846,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6584.022045135498,6584.022045135498,,8199.937343597412
LLM_NEW_TOKEN,1765872293.7328315,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6573.675155639648,6573.675155639648,,8189.5904541015625
LLM_NEW_TOKEN,1765872293.7330985,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6573.408126831055,6573.408126831055,,8189.323425292969
LLM_NEW_TOKEN,1765872293.7450852,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6561.4213943481445,6561.4213943481445,,8177.336692810059
LLM_NEW_TOKEN,1765872293.7458503,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6560.656309127808,6560.656309127808,,8176.571607589722
LLM_NEW_TOKEN,1765872293.7540364,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6552.4702072143555,6552.4702072143555,,8168.3855056762695
LLM_NEW_TOKEN,1765872293.7542577,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6552.248954772949,6552.248954772949,,8168.164253234863
LLM_NEW_TOKEN,1765872293.7650704,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6541.436195373535,6541.436195373535,,8157.351493835449
LLM_NEW_TOKEN,1765872293.7656028,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6540.903806686401,6540.903806686401,,8156.819105148315
LLM_NEW_TOKEN,1765872293.770856,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6535.650730133057,6535.650730133057,,8151.566028594971
LLM_NEW_TOKEN,1765872293.771077,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6535.4297161102295,6535.4297161102295,,8151.345014572144
LLM_NEW_TOKEN,1765872293.7791467,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6527.359962463379,6527.359962463379,,8143.275260925293
LLM_NEW_TOKEN,1765872293.7801456,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6526.360988616943,6526.360988616943,,8142.276287078857
LLM_NEW_TOKEN,1765872293.7900548,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6516.451835632324,6516.451835632324,,8132.367134094238
LLM_NEW_TOKEN,1765872293.7903244,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6516.18218421936,6516.18218421936,,8132.097482681274
LLM_NEW_TOKEN,1765872293.8004344,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6506.072282791138,6506.072282791138,,8121.987581253052
LLM_NEW_TOKEN,1765872293.8006616,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6505.845069885254,6505.845069885254,,8121.760368347168
LLM_NEW_TOKEN,1765872293.8112714,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6495.235204696655,6495.235204696655,,8111.150503158569
LLM_NEW_TOKEN,1765872293.812028,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6494.478702545166,6494.478702545166,,8110.39400100708
LLM_NEW_TOKEN,1765872293.8217916,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6484.714984893799,6484.714984893799,,8100.630283355713
LLM_NEW_TOKEN,1765872293.8224814,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6484.025239944458,6484.025239944458,,8099.940538406372
LLM_NEW_TOKEN,1765872293.8309567,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6475.549936294556,6475.549936294556,,8091.46523475647
LLM_NEW_TOKEN,1765872293.831642,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6474.864721298218,6474.864721298218,,8090.780019760132
LLM_NEW_TOKEN,1765872293.838535,1,0,0,0,,,<workflow>,04675e7d-4f96-4399-944e-f12571e8adff,root,root,6973ea47-5fe5-4249-b493-a0f984717c19,langchain,<workflow>,1.0,6467.971563339233,6467.971563339233,,8083.8868618011475
